Torch: 2.8.0+cu128 | CUDA: 12.8 | GPU? True | Name: Tesla V100-PCIE-32GB
bitsandbytes import error: No module named 'bitsandbytes.cuda_setup'
Testing NECOUDBFM/Jellyfish-8B on wdc_20cc...
Running zero-shot for: wdc_20cc/wdc_automotive_test.txt
[wdc_computers_and_accessories_test.txt 112/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 113/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 114/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 115/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 116/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 117/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 118/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 119/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 120/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 121/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 122/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 123/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 124/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 125/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 126/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 127/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 128/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 129/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 130/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 131/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 132/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 133/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 134/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 135/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 136/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 137/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 138/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 139/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 140/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 141/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 142/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 143/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 144/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 145/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 146/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 147/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 148/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 149/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 150/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 151/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 152/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 153/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 154/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 155/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 156/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 157/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 158/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 159/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 160/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 161/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 162/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 163/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 164/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 165/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 166/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 167/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 168/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 169/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 170/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 171/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 172/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 173/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 174/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 175/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 176/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 177/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 178/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 179/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 180/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 181/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 182/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 183/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 184/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 185/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 186/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 187/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 188/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 189/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 190/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 191/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 192/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 193/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 194/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 195/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 196/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 197/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 198/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 199/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 200/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 201/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 202/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 203/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 204/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 205/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 206/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 207/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 208/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 209/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 210/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 211/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 212/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 213/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 214/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 215/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 216/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 217/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 218/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 219/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 220/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 221/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 222/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 223/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 224/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 225/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 226/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 227/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 228/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 229/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 230/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 231/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 232/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 233/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 234/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 235/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 236/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 237/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 238/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 239/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 240/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 241/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 242/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 243/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 244/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 245/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 246/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 247/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 248/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 249/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 250/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 251/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 252/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 253/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 254/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 255/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 256/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 257/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 258/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 259/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 260/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 261/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 262/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 263/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 264/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 265/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 266/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 267/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 268/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 269/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 270/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 271/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 272/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 273/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 274/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 275/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 276/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 277/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 278/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 279/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 280/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 281/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 282/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 283/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 284/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 285/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 286/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 287/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 288/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 289/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 290/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 291/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 292/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 293/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 294/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 295/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 296/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 297/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 298/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 299/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 300/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 301/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 302/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 303/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 304/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 305/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 306/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 307/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 308/332] last answer: 'Yes'
[wdc_computers_and_accessories_test.txt 309/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 310/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 311/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 312/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 313/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 314/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 315/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 316/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 317/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 318/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 319/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 320/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 321/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 322/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 323/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 324/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 325/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 326/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 327/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 328/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 329/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 330/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 331/332] last answer: 'No'
[wdc_computers_and_accessories_test.txt 332/332] last answer: 'No'

Domain: wdc_computers_and_accessories | Backend: hf | Model: NECOUDBFM/Jellyfish-8B | Pairs: 332 | F1+: 0.6909
Running zero-shot for: wdc_20cc/wdc_home_and_garden_test.txt
[wdc_home_and_garden_test.txt 1/136] last answer: 'No'
[wdc_home_and_garden_test.txt 2/136] last answer: 'No'
[wdc_home_and_garden_test.txt 3/136] last answer: 'No'
[wdc_home_and_garden_test.txt 4/136] last answer: 'No'
[wdc_home_and_garden_test.txt 5/136] last answer: 'No'
[wdc_home_and_garden_test.txt 6/136] last answer: 'No'
[wdc_home_and_garden_test.txt 7/136] last answer: 'No'
[wdc_home_and_garden_test.txt 8/136] last answer: 'No'
[wdc_home_and_garden_test.txt 9/136] last answer: 'No'
[wdc_home_and_garden_test.txt 10/136] last answer: 'No'
[wdc_home_and_garden_test.txt 11/136] last answer: 'No'
[wdc_home_and_garden_test.txt 12/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 13/136] last answer: 'No'
[wdc_home_and_garden_test.txt 14/136] last answer: 'No'
[wdc_home_and_garden_test.txt 15/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 16/136] last answer: 'No'
[wdc_home_and_garden_test.txt 17/136] last answer: 'No'
[wdc_home_and_garden_test.txt 18/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 19/136] last answer: 'No'
[wdc_home_and_garden_test.txt 20/136] last answer: 'No'
[wdc_home_and_garden_test.txt 21/136] last answer: 'No'
[wdc_home_and_garden_test.txt 22/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 23/136] last answer: 'No'
[wdc_home_and_garden_test.txt 24/136] last answer: 'No'
[wdc_home_and_garden_test.txt 25/136] last answer: 'No'
[wdc_home_and_garden_test.txt 26/136] last answer: 'No'
[wdc_home_and_garden_test.txt 27/136] last answer: 'No'
[wdc_home_and_garden_test.txt 28/136] last answer: 'No'
[wdc_home_and_garden_test.txt 29/136] last answer: 'No'
[wdc_home_and_garden_test.txt 30/136] last answer: 'No'
[wdc_home_and_garden_test.txt 31/136] last answer: 'No'
[wdc_home_and_garden_test.txt 32/136] last answer: 'No'
[wdc_home_and_garden_test.txt 33/136] last answer: 'No'
[wdc_home_and_garden_test.txt 34/136] last answer: 'No'
[wdc_home_and_garden_test.txt 35/136] last answer: 'No'
[wdc_home_and_garden_test.txt 36/136] last answer: 'No'
[wdc_home_and_garden_test.txt 37/136] last answer: 'No'
[wdc_home_and_garden_test.txt 38/136] last answer: 'No'
[wdc_home_and_garden_test.txt 39/136] last answer: 'No'
[wdc_home_and_garden_test.txt 40/136] last answer: 'No'
[wdc_home_and_garden_test.txt 41/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 42/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 43/136] last answer: 'No'
[wdc_home_and_garden_test.txt 44/136] last answer: 'No'
[wdc_home_and_garden_test.txt 45/136] last answer: 'No'
[wdc_home_and_garden_test.txt 46/136] last answer: 'No'
[wdc_home_and_garden_test.txt 47/136] last answer: 'No'
[wdc_home_and_garden_test.txt 48/136] last answer: 'No'
[wdc_home_and_garden_test.txt 49/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 50/136] last answer: 'No'
[wdc_home_and_garden_test.txt 51/136] last answer: 'No'
[wdc_home_and_garden_test.txt 52/136] last answer: 'No'
[wdc_home_and_garden_test.txt 53/136] last answer: 'No'
[wdc_home_and_garden_test.txt 54/136] last answer: 'No'
[wdc_home_and_garden_test.txt 55/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 56/136] last answer: 'No'
[wdc_home_and_garden_test.txt 57/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 58/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 59/136] last answer: 'No'
[wdc_home_and_garden_test.txt 60/136] last answer: 'No'
[wdc_home_and_garden_test.txt 61/136] last answer: 'No'
[wdc_home_and_garden_test.txt 62/136] last answer: 'No'
[wdc_home_and_garden_test.txt 63/136] last answer: 'No'
[wdc_home_and_garden_test.txt 64/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 65/136] last answer: 'Yes'
[wdc_home_and_garden_test.txt 66/136] last answer: 'No'
[wdc_home_and_garden_test.txt 67/136] last answer: 'No'
[wdc_home_and_garden_test.txt 68/136] last answer: 'No'
[wdc_home_and_garden_test.txt 69/136] last answer: 'No'
[wdc_home_and_garden_test.txt 70/136] last answer: 'No'
[wdc_home_and_garden_test.txt 71/136] last answer: 'No'
